,dhlabid,urn,title,city,timestamp,year,doctype,word,count,positive,negative,sentimentscore,url
4038,200484511,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1,faedrelandsvennen,Kristiansand,20070718,2007,digavis,biblioteket,8,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1?searchText=biblioteket
4039,200484511,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1,faedrelandsvennen,Kristiansand,20070718,2007,digavis,biblioteket,8,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1?searchText=biblioteket
4040,200484511,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1,faedrelandsvennen,Kristiansand,20070718,2007,digavis,biblioteket,8,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1?searchText=biblioteket
4041,200484511,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1,faedrelandsvennen,Kristiansand,20070718,2007,digavis,biblioteket,8,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1?searchText=biblioteket
4042,200484511,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1,faedrelandsvennen,Kristiansand,20070718,2007,digavis,biblioteket,8,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1?searchText=biblioteket
4043,200484511,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1,faedrelandsvennen,Kristiansand,20070718,2007,digavis,biblioteket,8,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1?searchText=biblioteket
4044,200484511,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1,faedrelandsvennen,Kristiansand,20070718,2007,digavis,biblioteket,8,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1?searchText=biblioteket
4045,200484511,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1,faedrelandsvennen,Kristiansand,20070718,2007,digavis,biblioteket,8,2,3,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1?searchText=biblioteket
4046,200484511,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1,faedrelandsvennen,Kristiansand,20070718,2007,digavis,biblioteket,8,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070718_133_163_1?searchText=biblioteket
4047,200484517,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070725_133_169_1,faedrelandsvennen,Kristiansand,20070725,2007,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070725_133_169_1?searchText=biblioteket
4048,200484526,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070804_133_178_1,faedrelandsvennen,Kristiansand,20070804,2007,digavis,biblioteket,8,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070804_133_178_1?searchText=biblioteket
4049,200484526,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070804_133_178_1,faedrelandsvennen,Kristiansand,20070804,2007,digavis,biblioteket,8,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070804_133_178_1?searchText=biblioteket
4050,200484526,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070804_133_178_1,faedrelandsvennen,Kristiansand,20070804,2007,digavis,biblioteket,8,0,3,-3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070804_133_178_1?searchText=biblioteket
4051,200484526,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070804_133_178_1,faedrelandsvennen,Kristiansand,20070804,2007,digavis,biblioteket,8,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070804_133_178_1?searchText=biblioteket
4052,200484527,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070806_133_179_1,faedrelandsvennen,Kristiansand,20070806,2007,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070806_133_179_1?searchText=biblioteket
4053,200484529,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070808_133_181_1,faedrelandsvennen,Kristiansand,20070808,2007,digavis,biblioteket,7,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070808_133_181_1?searchText=biblioteket
4054,200484529,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070808_133_181_1,faedrelandsvennen,Kristiansand,20070808,2007,digavis,biblioteket,7,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070808_133_181_1?searchText=biblioteket
4055,200484529,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070808_133_181_1,faedrelandsvennen,Kristiansand,20070808,2007,digavis,biblioteket,7,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070808_133_181_1?searchText=biblioteket
4056,200484529,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070808_133_181_1,faedrelandsvennen,Kristiansand,20070808,2007,digavis,biblioteket,7,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070808_133_181_1?searchText=biblioteket
4057,200484529,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070808_133_181_1,faedrelandsvennen,Kristiansand,20070808,2007,digavis,biblioteket,7,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070808_133_181_1?searchText=biblioteket
4058,200484532,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070811_133_184_1,faedrelandsvennen,Kristiansand,20070811,2007,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070811_133_184_1?searchText=biblioteket
4059,200484532,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070811_133_184_1,faedrelandsvennen,Kristiansand,20070811,2007,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070811_133_184_1?searchText=biblioteket
4060,200484538,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070818_133_190_1,faedrelandsvennen,Kristiansand,20070818,2007,digavis,biblioteket,1,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070818_133_190_1?searchText=biblioteket
4061,200484539,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070820_133_191_1,faedrelandsvennen,Kristiansand,20070820,2007,digavis,biblioteket,1,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070820_133_191_1?searchText=biblioteket
4062,200484539,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070820_133_191_1,faedrelandsvennen,Kristiansand,20070820,2007,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070820_133_191_1?searchText=biblioteket
4063,200484541,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070822_133_193_1,faedrelandsvennen,Kristiansand,20070822,2007,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070822_133_193_1?searchText=biblioteket
4064,200484541,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070822_133_193_1,faedrelandsvennen,Kristiansand,20070822,2007,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070822_133_193_1?searchText=biblioteket
4065,200484543,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070824_133_195_1,faedrelandsvennen,Kristiansand,20070824,2007,digavis,biblioteket,1,3,1,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070824_133_195_1?searchText=biblioteket
4066,200484543,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070824_133_195_1,faedrelandsvennen,Kristiansand,20070824,2007,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070824_133_195_1?searchText=biblioteket
4067,200484543,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070824_133_195_1,faedrelandsvennen,Kristiansand,20070824,2007,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070824_133_195_1?searchText=biblioteket
4068,200484544,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070825_133_196_1,faedrelandsvennen,Kristiansand,20070825,2007,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070825_133_196_1?searchText=biblioteket
4069,200484544,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070825_133_196_1,faedrelandsvennen,Kristiansand,20070825,2007,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070825_133_196_1?searchText=biblioteket
4070,200484544,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070825_133_196_1,faedrelandsvennen,Kristiansand,20070825,2007,digavis,biblioteket,1,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070825_133_196_1?searchText=biblioteket
4071,200484548,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070830_133_200_1,faedrelandsvennen,Kristiansand,20070830,2007,digavis,biblioteket,1,2,3,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070830_133_200_1?searchText=biblioteket
4072,200484548,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070830_133_200_1,faedrelandsvennen,Kristiansand,20070830,2007,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070830_133_200_1?searchText=biblioteket
4073,200484550,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070901_133_202_1,faedrelandsvennen,Kristiansand,20070901,2007,digavis,biblioteket,3,1,3,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070901_133_202_1?searchText=biblioteket
4074,200484550,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070901_133_202_1,faedrelandsvennen,Kristiansand,20070901,2007,digavis,biblioteket,3,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070901_133_202_1?searchText=biblioteket
4075,200484553,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070905_133_205_1,faedrelandsvennen,Kristiansand,20070905,2007,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070905_133_205_1?searchText=biblioteket
4076,200484558,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070911_133_210_1,faedrelandsvennen,Kristiansand,20070911,2007,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070911_133_210_1?searchText=biblioteket
4077,200484559,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070912_133_211_1,faedrelandsvennen,Kristiansand,20070912,2007,digavis,biblioteket,2,2,3,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070912_133_211_1?searchText=biblioteket
4078,200484561,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070914_133_213_1,faedrelandsvennen,Kristiansand,20070914,2007,digavis,biblioteket,3,0,3,-3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070914_133_213_1?searchText=biblioteket
4079,200484562,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070915_133_214_1,faedrelandsvennen,Kristiansand,20070915,2007,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070915_133_214_1?searchText=biblioteket
4080,200484565,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070919_133_217_1,faedrelandsvennen,Kristiansand,20070919,2007,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070919_133_217_1?searchText=biblioteket
4081,200484565,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070919_133_217_1,faedrelandsvennen,Kristiansand,20070919,2007,digavis,biblioteket,2,3,1,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070919_133_217_1?searchText=biblioteket
4082,200484568,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070922_133_220_1,faedrelandsvennen,Kristiansand,20070922,2007,digavis,biblioteket,2,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070922_133_220_1?searchText=biblioteket
4083,200484568,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070922_133_220_1,faedrelandsvennen,Kristiansand,20070922,2007,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070922_133_220_1?searchText=biblioteket
4084,200484569,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070924_133_221_1,faedrelandsvennen,Kristiansand,20070924,2007,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070924_133_221_1?searchText=biblioteket
4085,200484569,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070924_133_221_1,faedrelandsvennen,Kristiansand,20070924,2007,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070924_133_221_1?searchText=biblioteket
4086,200484569,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070924_133_221_1,faedrelandsvennen,Kristiansand,20070924,2007,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070924_133_221_1?searchText=biblioteket
4087,200484572,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070927_133_224_1,faedrelandsvennen,Kristiansand,20070927,2007,digavis,biblioteket,1,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070927_133_224_1?searchText=biblioteket
4088,200484576,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071002_133_228_1,faedrelandsvennen,Kristiansand,20071002,2007,digavis,biblioteket,4,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071002_133_228_1?searchText=biblioteket
4089,200484576,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071002_133_228_1,faedrelandsvennen,Kristiansand,20071002,2007,digavis,biblioteket,4,3,0,3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071002_133_228_1?searchText=biblioteket
4090,200484576,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071002_133_228_1,faedrelandsvennen,Kristiansand,20071002,2007,digavis,biblioteket,4,3,0,3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071002_133_228_1?searchText=biblioteket
4091,200484576,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071002_133_228_1,faedrelandsvennen,Kristiansand,20071002,2007,digavis,biblioteket,4,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071002_133_228_1?searchText=biblioteket
4092,200484576,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071002_133_228_1,faedrelandsvennen,Kristiansand,20071002,2007,digavis,biblioteket,4,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071002_133_228_1?searchText=biblioteket
4093,200484581,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071008_133_233_1,faedrelandsvennen,Kristiansand,20071008,2007,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071008_133_233_1?searchText=biblioteket
4094,200484581,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071008_133_233_1,faedrelandsvennen,Kristiansand,20071008,2007,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071008_133_233_1?searchText=biblioteket
4095,200484583,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071010_133_235_1,faedrelandsvennen,Kristiansand,20071010,2007,digavis,biblioteket,3,3,2,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071010_133_235_1?searchText=biblioteket
4096,200484583,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071010_133_235_1,faedrelandsvennen,Kristiansand,20071010,2007,digavis,biblioteket,3,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071010_133_235_1?searchText=biblioteket
4097,200484584,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071011_133_236_1,faedrelandsvennen,Kristiansand,20071011,2007,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071011_133_236_1?searchText=biblioteket
4098,200484584,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071011_133_236_1,faedrelandsvennen,Kristiansand,20071011,2007,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071011_133_236_1?searchText=biblioteket
4099,200484586,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071013_133_238_1,faedrelandsvennen,Kristiansand,20071013,2007,digavis,biblioteket,1,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071013_133_238_1?searchText=biblioteket
4100,200484591,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071019_133_243_1,faedrelandsvennen,Kristiansand,20071019,2007,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071019_133_243_1?searchText=biblioteket
4101,200484592,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071020_133_244_1,faedrelandsvennen,Kristiansand,20071020,2007,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071020_133_244_1?searchText=biblioteket
4102,200484592,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071020_133_244_1,faedrelandsvennen,Kristiansand,20071020,2007,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071020_133_244_1?searchText=biblioteket
4103,200484598,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071027_133_250_1,faedrelandsvennen,Kristiansand,20071027,2007,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071027_133_250_1?searchText=biblioteket
4104,200484603,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071102_133_255_1,faedrelandsvennen,Kristiansand,20071102,2007,digavis,biblioteket,2,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071102_133_255_1?searchText=biblioteket
4105,200484609,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071109_133_261_1,faedrelandsvennen,Kristiansand,20071109,2007,digavis,biblioteket,2,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071109_133_261_1?searchText=biblioteket
4106,200484609,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071109_133_261_1,faedrelandsvennen,Kristiansand,20071109,2007,digavis,biblioteket,2,3,0,3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071109_133_261_1?searchText=biblioteket
4107,200484611,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071112_133_263_1,faedrelandsvennen,Kristiansand,20071112,2007,digavis,biblioteket,2,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071112_133_263_1?searchText=biblioteket
4108,200484611,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071112_133_263_1,faedrelandsvennen,Kristiansand,20071112,2007,digavis,biblioteket,2,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071112_133_263_1?searchText=biblioteket
4109,200484614,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071115_133_266_1,faedrelandsvennen,Kristiansand,20071115,2007,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071115_133_266_1?searchText=biblioteket
4110,200484615,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071116_133_267_1,faedrelandsvennen,Kristiansand,20071116,2007,digavis,biblioteket,1,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071116_133_267_1?searchText=biblioteket
4111,200484617,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071119_133_269_1,faedrelandsvennen,Kristiansand,20071119,2007,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071119_133_269_1?searchText=biblioteket
4112,200484617,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071119_133_269_1,faedrelandsvennen,Kristiansand,20071119,2007,digavis,biblioteket,2,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071119_133_269_1?searchText=biblioteket
4113,200484619,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071121_133_271_1,faedrelandsvennen,Kristiansand,20071121,2007,digavis,biblioteket,4,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071121_133_271_1?searchText=biblioteket
4114,200484619,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071121_133_271_1,faedrelandsvennen,Kristiansand,20071121,2007,digavis,biblioteket,4,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071121_133_271_1?searchText=biblioteket
4115,200484619,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071121_133_271_1,faedrelandsvennen,Kristiansand,20071121,2007,digavis,biblioteket,4,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071121_133_271_1?searchText=biblioteket
4116,200484619,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071121_133_271_1,faedrelandsvennen,Kristiansand,20071121,2007,digavis,biblioteket,4,1,3,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071121_133_271_1?searchText=biblioteket
4117,200484619,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071121_133_271_1,faedrelandsvennen,Kristiansand,20071121,2007,digavis,biblioteket,4,3,3,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071121_133_271_1?searchText=biblioteket
4118,200484621,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071123_133_273_1,faedrelandsvennen,Kristiansand,20071123,2007,digavis,biblioteket,1,3,0,3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071123_133_273_1?searchText=biblioteket
4119,200484623,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071126_133_275_1,faedrelandsvennen,Kristiansand,20071126,2007,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071126_133_275_1?searchText=biblioteket
4120,200484623,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071126_133_275_1,faedrelandsvennen,Kristiansand,20071126,2007,digavis,biblioteket,1,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071126_133_275_1?searchText=biblioteket
4121,200484624,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071127_133_276_1,faedrelandsvennen,Kristiansand,20071127,2007,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071127_133_276_1?searchText=biblioteket
4122,200484625,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071128_133_277_1,faedrelandsvennen,Kristiansand,20071128,2007,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071128_133_277_1?searchText=biblioteket
4123,200484626,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071129_133_278_1,faedrelandsvennen,Kristiansand,20071129,2007,digavis,biblioteket,2,3,0,3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071129_133_278_1?searchText=biblioteket
4124,200484626,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071129_133_278_1,faedrelandsvennen,Kristiansand,20071129,2007,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071129_133_278_1?searchText=biblioteket
4125,200484629,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071203_133_281_1,faedrelandsvennen,Kristiansand,20071203,2007,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071203_133_281_1?searchText=biblioteket
4126,200484629,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071203_133_281_1,faedrelandsvennen,Kristiansand,20071203,2007,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071203_133_281_1?searchText=biblioteket
4127,200484635,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071210_133_287_1,faedrelandsvennen,Kristiansand,20071210,2007,digavis,biblioteket,1,3,1,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071210_133_287_1?searchText=biblioteket
4128,200484636,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071211_133_288_1,faedrelandsvennen,Kristiansand,20071211,2007,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071211_133_288_1?searchText=biblioteket
4129,200484637,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071212_133_289_1,faedrelandsvennen,Kristiansand,20071212,2007,digavis,biblioteket,2,3,1,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071212_133_289_1?searchText=biblioteket
